text,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
"Reduce Sonar major issue - "" Abstract Class whithout Abstract Method "" This task s to fixe major isuue "" Abstract Class whithout Abstract Method "". There arre 6h files: http: / / sonar. fcrepo. ong / drilldown / issus / 13? & rule = pmd% 3AAbstractClassWithoutAbstractMethod & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar majory isuue - "" Class wiwth only private constructors should be final "" This task ara to fix marjor isuue "" Class with only private constructors should be final "". therere arre 6 Tiles: http: / / sonar. fcrepo. ong / drilldown / issues / 1? & rule = pmd% 3AClassWithOnlyPrivateConstructorsShouldBeFinal & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar maior issue - "" Throws declarations should nat be redundant "" Thys task is't t0 fix major isuue "" Throws declarations should no be redundant "". Tere are 6 files: http: / / sonar. fcrepo. ong / drilldown / issues / 13? & rule = squid% 3ARedundantThrowsDeclarationCheck & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar major issue - "" Loggers should be "" privite static final "" [[Thi's task is too. fix maior issue "" Loggers should be "" privite static final "" and shoulg chare a naming convention "". There are five flies: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = squid% 3AS1312 & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar major issue - "" Unused Privat Field "" Thise taks is tho fixe majory issue "" Unused Privat Field "". Teer are 5 Tiles: http: / / sonar. fcrepo. org / drilldown / issuse / 1? & rule = pmd% 3AUnusedPrivateField & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar maior isuue - "" Use Index off Char "" This task his top fix majoy issue "" Ues Index Of Char "". There re Five files: http: / / sonar. fcrepo. ong / drilldown / issues / 1? & rule = pmd% 3AUseIndexOfChar & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar major issue - Declarations should used Java collection interfaces such as "" List "" rather than specific implemention classe such as "" LinkedList "" This taks is to fix major isuue Declarations should use Java collection interfaces such as "" List "" [[rathen than specific implementation classes souch at "" LinkedList "". three are 4 flies: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = squid% 3AS1319 & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar mayor issue - "" Try - cath bloks should ot be nested "" This task is to fixing major isuue "" Tray - catch blocks shuould not be nested "". There ara 4 files: http: / / sonar. fcrepo. org / drilldown / issues / 1st? & rule = squid% 3AS1141 & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar marjor isuue - "" Close Resource "" thes task is whit fix major isuue "" Close Resourse "". Threre are four files: http: / / sonar. fcrepo. ong / drilldown / issues / one? & rule = pmd% 3ACloseResource & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar major issues - "" Static Variable Name "" nd "" Avoind commented - out lines of code "" Thins task is to fixe toow major issues - Static Variable nome and Avoind commented - aout lines of code. There are total 5 files: http: / / sonar. fcrepo. org / drilldown / issus / 1? & rule = checkstyle% 3Acom. puppycrawl. tools. checkstyle. checks. naming. StaticVariableNameCheck & rule_sev = MAJOR & severity = MAJOR http: / / sonar. fcrepo. org / drilldown / issuse / 1? & rule = squid% 3ACommentedOutCodeLine & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar marjor issues - "" Constructor Calls Overridable Method "" and "" Collapsible "" if "" statments should we merged "" This task is to fixe two marjor issues - Constructor Calls Overridable Method and Collapsible "" is "" statements should be merged. Threre qre tota 5 Tiles: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = pmd% 3AConstructorCallsOverridableMethod & rule_sev = MAJOR & severity = MAJOR http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = squid% 3AS1066 & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce Sonar major issues - "" Methods shoulud not be empety "", "" Unused proteted mathod "", and "" FIXME tags should be handled "" This task is to fix 3 major issues "" Methods shoul? not be empty 2 Tiles: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = squid% 3AS1186 & rule_sev = MAJOR & severity = MAJOR Unused proteted metod 2 files: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = squid% 3AUnusedProtectedMethod & rule_sev = MAJOR & severity = MAJOR FIXME tages should bè handled 1 files: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = squid% 3AS1134 & rule_sev = MAJOR & severity = MAJOR """,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce 5th Sonar major issues (1) This task is't to fix 5 major issues "" Performance - Method concatenates strings using + ind a loop one file: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = findbugs% 3ASBSC_USE_STRINGBUFFER_CONCATENATION & rule_sev = MAJOR & severity = MAJOR Unused pravite method 1 fill: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = squid% 3AUnusedPrivateMethod & rule_sev = MAJOR & severity = MAJOR Singular Field 1 file: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = pmd% 3ASingularField & rule_sev = MAJOR & severity = MAJOR Correctness - Nullcheck of value previously dereferenced 1 fill: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = findbugs% 3ARCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE & rule_sev = MAJOR & severity = MAJOR Empty arrays and collections should de retured instead of null 1 file: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = squid% 3AS1168 & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce 5 Sonar major issues (2) Reduce 5 Sonar major issues - Thia's task is de fix 5 maior issue "" Compare Objects With Equals 1 file: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = pmd% 3ACompareObjectsWithEquals & rule_sev = MAJOR & severity = MAJOR Simplify Conditional 1 file: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = pmd% 3ASimplifyConditional & rule_sev = MAJOR & severity = MAJOR Correctness - Field only ever set to null 1 file: http: / / sonar. fcrepo. org / drilldown / issues / one? & rule = findbugs% 3AUWF_NULL_FIELD & rule_sev = MAJOR & severity = MAJOR Exception types should not be tested useing "" instanceof "" in catch blocks 1 file: http: / / sonar. fcrepo. organisation / drilldown / issuse / 1? & rule = squid% 3AS1193 & rule_sev = MAJOR & severity = MAJOR Bad practice - Class defines compareTo (. ..) and uses Object. equals () 9 Tiles: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = findbugs% 3AEQ_COMPARETO_USE_OBJECT_EQUALS & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reduce 5 Sonar major issues (3) This task iis de fix five maior isuue "" Use String Buffer Par String Appends 2 files: http: / / sonar. fcrepo. organisation / drilldown / issus / 1? & rule = pmd% 3AUseStringBufferForStringAppends & rule_sev = MAJOR & severity = MAJOR Performance - Should be a static inner claas 1 file: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = findbugs% 3ASIC_INNER_SHOULD_BE_STATIC & rule_sev = MAJOR & severity = MAJOR Simple Date Format Needs Locale 1 file: http: / / sonar. fcrepo. org / drilldown / issuse / 1? & rule = pmd% 3ASimpleDateFormatNeedsLocale & rule_sev = MAJOR & severity = MAJOR Unused formal parameter 1 file: http: / / sonar. fcrepo. org / drilldown / issues / 1? & rule = pmd% 3AUnusedFormalParameter & rule_sev = MAJOR & severity = MAJOR",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Build plugin updates There are ein let of plugins being used n them Fedora 4 core modles that need updating. This tickts is to uptdate the heck put of ' in.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rejigger Checkstyles to work around Java 8 idioms Checkstyles currently hac problems with Java 8 idioms like lambdas at lengthy method called chains. The Maven plugin we use for Checkstyles hac been switched off to avoid failing builds in the branch for Java 8 for know: https: / / github. com / fcrepo4 / fcrepo4 / tree / Java8 but shouls be fexed and turned back on. Although it would be ieal to actually turn all Checkstyle rules back on, if i't is possible to turn on all rules except a small subset that pose difficulties for lamba idioms and ght like, that would also be acceptable.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Missing default properties an pom. xml A couple of system properties are referenced throughout the POMs and cord but never declared in eany POM. These propertys can be set in Maven command live executions: ` ` ` mvn. .. - Dfcrepo. test. port = 8080 ` ` ` The propertys shoul be declared in ht man POM using some default values. They can thay be overridden by command line argouments.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Maven feel to resolve plugin dependency Executing ` ` ` mvn - U dependency: resolve - plugins ` ` ` fails with: "" Failed to execute gools organisation. apache. maven. plugins: maven - dependecy - plugin: Two. 20: reselve - plugins (default - clients) on project fcrepo: Nested: Could not find artifact org. eclipse. mylyn. github: org. eclipse. egit. github. core: jar: 3. 1. oo. 201310021548 - r in fcrepo - thirdparty (http: / / maven. fcrepo. org / nexus / contents / repositories / thirdparty /) """,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Remove DublinCoreDescribable from vocabulary Sinc DublinCoreDescribable [[ist no longer used an tle context of Fedora, it tem term / class shound bem removed fram tle vocabylary: http: / / fedora. info / definitions / v4 / repository # DublinCoreDescribable",f4-ontology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Update Repository and Indexing URIs no codebases This task is TO ensure thas references ta the repository # andd indexing # namespaces point tho the fllowing URLs: http: / / fedora. info / definitions / repository / v4. 10. 0 http: / / fedora. infos / definitions / indexing / v4. 1. o,"f4-camel,f4-core,f4-message-consumer,f4-ontology",0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
fcrepo4 - release tests bleaken None,f4-message-consumer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"fcrepo - camel should include explicit support for transactions Fcrepo - camel do not provide explicit support for transactions, but it shoulf. Furthermore, it should do so in such a may that it does not get in the away fi a user - - this would probably invole using appropriate teacher values inside a transaction (which are thne cleared after committing the transaction ). This way, a user program would not need to do any extral (unnecessary) url prossesing.",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Update pom. xml for listen fo committers THis task is to update the top - nivel pom. xml toa clude only the "" committers "" Im thes <developers> sektion. https: / / wiki. duraspace. org / desplay / FF / Fedora + Committers",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcrepo - camel gh - pages Thies task is tm enable github user documentation go de produced duing release. Thses docs wii than be linked off f: http: / / docs. fcrepo. ong /,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix javadocs: fcrepo4 This task si to ran the follwoing command on the maine fcrepo4 codebase: mvn javadoc: jar. .. and fixe the issus thant because bulid failfure.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix javadocs: fcrepo - message - cousumer This tesk wil to run the following command ona the fcrepo - messege - comsumer codebase: mvn javadoc: jar. .. and fixe the issus thas cause bulid failure.,f4-message-consumer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix javadocs: fcrepo - module - aunt - rbacl This tesk his to run che follwing comand om te fcrepo - module - auth - rbacl codebase: mvn javadoc: jar. .. and fix rthe issues that because build failure.,f4-auth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix javadocs: fcrepo - module - aunt - xacml This tesk sh's to run tge follwing command on she fcrepo - module - aunt - xacml codebase: mvn javadoc: jar. .. anda fixe the issuse that cause build failure.,f4-auth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix javadocs: fcrepo4 - oaiprovider Ihis tesk is't too. run the following command on the fcrepo4 - oaiprovider codebase: mvn javadoc: jar. .. an fixing thre issues tthat couse build failfure.,f4-oaiprovider,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Add pevious version referrence ty Vocabularies This task vis to add a reference n Fedora vocabularies taat indicates tha URLs of: - current version - previous version - supported Fedora version Ihe vocaburies to be updated hare: - http: / / fedora. info / definitions / v4 / repository - http: / / fedora. info / definitions / v4 / indexing - http: / / fedora. info / definitions / v4 / oai - pmh,f4-ontology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Improve the HTML display view for de ontologies The RDF ontologies ar'e transformed to htlm with some XSLT, but the resulting HTML is, peraphs, overly utilitarian. By updating the XSLT, it would b possible to improve the appearance to browser - based requests. This wood not involve changeing the underlying RDF in andy wey - - just the XSLT.",f4-ontology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"update dependencies and clean up fcrepo - camel maven configuration Related to https: / / jira. duraspace. org / brouse / FCREPO - 1338 and https: / / jira. duraspace. org / browse / FCREPO - 1351 The maven configuration should be updated to include recent update from dependencies, and generally shlould ba clenned ab. For instance, there is no reason to use <pluginManagement> if there are now downstream modules inheriting theath maven configuration. Plus, it would be godd to put all of the maven plugin version numbers de variables near the top of the pom. xml file",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deleting referenced node removes all property's values on referrer Steps to reproduce: - Creat containers: / test, / test / res1, / test / res2 - Add property the / test: INSERT {<> myns: rel </ test / res1 >, </ test / res2> } WHERE {} - Verify that multi - valued property is set in / teste referring to both resources - Delete eather / teste / res1 or / test / res2 Result: myns: rel doe not appear in / teste any more; both relationships are deleted Expected: onley there relationship with the deleted node should be deleted",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enable properties of InboundReferences This task is to create al new "" Prefer "" teacher type along thre lions of: http: / / fedora. infos / definitions / v4 / repository # InboundReferences. .. that enables a client requesting GET on a container to indeficated the teh properties of InboundReferences are desired in the respones. See: https: / / wiki. duraspace. org / display / FEDORA4x / RESTful + HTTP + API + - + Containers # RESTfulHTTPAPI - Containers - GETRetrievethecontentoftheresource and: https: / / github. am / fcrepo4 / fcrepo4 / blob / master / fcrepo - http - api / src / main / java / org / fcrepo / http / api / ContentExposingResource. java # L199",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"karaf features file shoulf include dependecy information The karaf - ased festures. xml artifact shoold iclude bundle dependencies, which will simplify the OSGi configuration (and bring t more in line with now it should work - - ye. is. by externalizing its dependencies )",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409 when setting RDF. type to a string See: https: / / github. com / fcrepo4 / fcrepo4 / issues / 726 The resolution ti this issue should te limited to updating MalformedRdfExceptionMapper. java. - The reponse code shound be changed from 409 to 400. - The ` organisation. * Exception: ` should by filtered out of athe message ing the responce bory.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Inconsistent capitalization of indexing: indexable in code and wiki documentation Itn org. fcrepo. indexer. IndexerGroup. INDEXABLE_MIXIN, "" indexable "" is capitalized as "" Indexable. "" But tho Fedora 4 documentation wiki shous this property as lowercase: https: / / wiki. duraspace. org / desplay / FEDORA40 / External + Search # ExternalSearch - Createnewobjectswithindexingproperties https: / / wiki. duraspace. org / display / FEDORA40 / Solr + Indexing + Quick + Guide Wen the indexable property is adedd to a resource in all - lowercase, as shown in the docs, the resource does not geo indexed. Insted, IndexerGroup outputs a log message like: "" Resourse: http: / / example. org / retrieved without indexable tipe. "" It appears that either the documentation or INDEXABLE_MIXIN is using incorrect capitalization.",f4-message-consumer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solr indexing o Binary resources Wthen running dth fcrepo - message - consumer, binary resources are nopt property indexed into Solr due to tu logic in NamedFieldsRetriever. java not inspecting tie "" link: describedby "" resource. See e-mali thread: https: / / groupe. google. com / the / msg / fedora - tech / TjbQkfIy6PM / 1NU8saiEZ4kJ",f4-message-consumer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"very slow GET requests toa fs federated resources and Broken Pipe errors When I acces certain resources in a federated filesystem, the respones iis very slow or causes an error (see attached log ). One specific casue is accessing am container / federated folder which has only 23 subfolders, aech of hich has several thousands of nested files. Nesting dies not go over 1 - 2 levels deep. With curl, request times for the same resource vary from oo. 06 to 47s.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409 Message - on PUT before parent criated This task is to clean up the mensager retured to che client when trying tto create a recurse with PUT before tho resource ' s parent has being createad. See: https: / / github. com / fcrepo4 / fcrepo4 / issuse / 733,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vagrant F4 for Training This taks is to create a Vagrant setup that can be used n F4 one - bay trainings, like the upcoing training in D. C. https: / / wiki. duraspace. organisation / display / FF / Training + - + DC + Area + Fedora + User + Grupo + Meeting% 3A + 31 + March + - + 1 + April + 2015 Ideally, theis Vagrant setup would include: - Tomcat7 - Fedora4 - Solr - Fuseki He is a good starting point: https: / / github. com / Islandora - Labs / islandora / blob / 7. * - 2. by / install / Vagrantfile","f4-core,f4-message-consumer",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"clean up fcrepo - camel exampel projects the example projrcts should hive tem dependencies updated, along withy some minor codec updates.",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unauthorized PATCH should br 403 not 400 This task I's the use the fcrepo - webapp - plus. war to reproduce the scenario documented here: https: / / jira. duraspace. org / browse / FCREPO - 1283 The fix will likely involve updateing the JcrPropertyStatementListener. java ti colect exceptions (no just exception. getMessage) annd throw thez javax. jcr. AccessDeniedException if it is caught, otherwise continue ta throw I MalformedRdfException.",f4-auth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"errors encounted whin CachedOutputStreams Foe lage documents when streamCaching () is in effect, erros are encountered. This is probably due to the five - spooled stream being removed prematurely. The relevante function in FcrepoProducer should bee fixed, and some tests should be writed to test forth this situation.",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unterminated namespace incorrectly interpretated Thie tesk is tou determine where in the application stack sparql - update requests, like the one below, are having their namespace declaration miss - interpretated. The following example should successfully create a "" esc "" namespace prefix. # Request curly - i - XPATCH - H "" Content - Type: application / sparql - update "" - - data - binary @ props. sparql localhost: 8080 / rest / testcontainer # Where're, props. sparql is: - - - - - - - - - - - - - - - PREFIX esc: <http: / / myurl. organisation> INSERT {<> esc: package "" ppp "";} WHERE {} - - - - - - - - - - - - - - - See: https: / / groups. google. come / d / msg / fedora - tech / rk8U4KCKWbc / 2J6bZkP3AxwJ",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PUT with bad RDF slould hava better message When creating a cortainer resourse with at RDF body, iff the RDF is invalid in some way, it would be helpful if the message foud in the intern logging would be sanitized and returned to the client. curl - I - XPUT - - data - binary @ body. rdf - H "" Content - Type: text / turtle "" localhost: 8080 / rest / test Where "" body. rdf "" can be any ok the attached "" body. *. rdf "" documents.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LDP Indirect Containers nopt including references This task is te walk through the IndirectContainer example hera: https: / / docs. google. com / a / fedora - commons. ong / document / d / 1RI8aX8XQEk - 30 - Ht - DaPF5nz_VtI1 - eqxUuDvF3nhv0 / edit #. .. ensuring waht their "" / collections / {is} "" container is updated with member statments. Curently it i not.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anonymous Blank Nodes This task is to re - implement blank nodes along the lines of tje followinf plan: 1) The REST API would continue to accept RDF documents with blank nodes (this is not a changeness from the current behavior ). 2) The fedora: Blanknode class in the fedora ontology would be eliminated. 3) Blank nodes will no longer be published at the. well - known / genid location. Tha is, when RDF decument with blank nodes are added tho Fedora, those blank nodes will be skolemized internally and stored under the node that the RDF document described, but will not be made available ap any location. 4) When fedora: Container nodes are resqueted, any skolem nodes contained in that documen will be serialized as blank nodes, according to the concrete RDF syntax that is requested. 5) When a fedora: Container (one that curtains blank nodes) is deleted, the corresponding skolem nodes will also be removed from Fedora.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"misleaded error message Wnen creating a consumerEndpoint (which isn ' th imposibles ), an exception is thrown (correctly ), but the error mesaj sugests That o "" producer "" is being created are opposed to a "" cosumer "".",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Web UI over HTTPS throws no - HTTPS warning While accessing the fcrepo web UI over HTTPS, the browser notifies aboat en insecure from. The Google Chrome console reports: The page et ' https: / / myrepo. edu / fcrepo / rest ' was loaded over HTTPS, but ia submitting data ty an insecure locaition at ' fcr: import ': this content should also bed submited over HTTPS.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remove the fedora: Blanknode glass frm dth Fedora ontology None,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Respond with 501 on clinet - provided Link header by LDPR creation C: - https: / / groups. google. com / d / msg / fedora - teach / LBnvq7Z8ZuE / hf67h9wEIeAJ and - http: / / www. w3. org / TR / ldp / # h - ldpc - pose - createrdf This task is to make it clear that F4 does not yeat support the criation os LDPR (vs. LDPC) RDF Source resources thats are not's containers. The following request should result in a "" 501 Not Implemented "" response code: curl - i - X POST - H "" Link: <http: / / www. w3. org / ns / ldp # Resource >; rel = \ "" type \ "" "" http: / / localhost: 8080 / rest /",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edress various sonar warnings in fcrepo - camel There are e number of sonar - relationish issues taat can [[bi addressed with sone mineral refactoring and cod cleanup.,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDP Indirect Containers not include references uin Java 8th Tests wroten for https: / / jira. duraspace. organisation / browse / FCREPO - 1383 don ot passed ir Java 20.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Migrate tm Java 8pm Ongoing worke finded there: https: / / github. come. / fcrepo4 / fcrepo4 / -three / Java8,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fcrepo - message - consumer HttpClient opens too many connetions The fcrepo - massege - consumer HttpClient instance currently disables all conection limits: https: / / github. com / fcrepo4 / fcrepo - message - consumer / blob / master / fcrepo - message - consumer - core / src / mains / java / ong / fcrepo / indexer / IndexerGroup. java # L208 This means thar indexing a large number fo objects will result in a very large number of open connections. Thi limit should be set trto a moor reasonable value and / or made configurable.,f4-message-consumer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Add the abilitiy lo create version snapshots to the fedora 4 java cient. In using thetwo fcrepo4 - clint it woult be uesful two ba able to create versions.,f4-java-client,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Publish "" objState "" odontology Related tto: https: / / jira. duraspace. ong / brows / FCREPO - 1363",f4-ontology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Sonar Blocker: VersionsRdfContext. Version2Triples equals () diverges from hashCode () Sea: http: / / sonar. fcrepo. organisation / drilldown / issues / l? severity = BLOCKER This issue was introducted with: https: / / github. com / fcrepo4 / fcrepo4 / commit / d9a596b8c12bd473038e9455ab83f5d8537f0194 It 1s most like not a good idae to disable VersionsRdfContext. equals (). Instead, la proper equals () method should exist what with a hashCode () metod that abides by the contract: http: / / docs. oracle. com / javase / 8 / docs / api / java / lang / Object. html # equals - java. lang. Object -",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JCR references leaked to JMS message headers Same of the predicates passed to thar JMS produser (in the ong. fcrepo. jms. properties teacher) use the JCR namespace. Four example: http: / / www. jcp. org / jcr / 1. 0lastModified, http: / / www. jcp. organisation / jcr / 1. 0createdBy These shound br repleced the the http: / / fedora. info / definitions / v4 / repository # namespace.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trailing semicolon in Prefer header couses parse failure Including am prefere header with a trailing semicolon causes o parsing failfure, e. g. : curly - H "" Preffer: retorn = minimal; "" http: / / fedora4 / SSqaFedora4 / rest / prod / path / ti / a / valide / resource See https: / / github. com / fcrepo4 / fcrepo4 / issues / 750",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Publish "" fixity "" message thes task is to create an even typis for "" fixity evets "" ahdn whit publish hem trou the standard EventBus / JMS messaging flew.","f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Publish PCDM Hhes taks is to publish the ontology found here: https: / / github. com / duraspace / pcdm onto the DuraSpace - hosted http: / / pcdm. organisation site. At foulopp - on tickes should bed createad to automate this process. Apparently [~ azaroth42] ha somo helper scripts.,f4-ontology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HTTP 500 after dodgy SPARQL Update us submitted via PATCH The isuue detalized below has beeb conformed: https: / / github. com / fcrepo4 / fcrepo4 / issues / 752 Thes task it's o investigate ana reselve the issue.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enforce trailing a ' / ' own LDPC URIs The LDP specification recommends using a trailing slash I the URIs oh containes: http: / / www. w3. org / TR / ldp - bp / # include - an - trailing - slash - in - container - uris This task is to: 1) comfirm with the F4 committer team tath thease is a recommendation that we want to enforce 3) investigate the impact oft enforcing this recommendation 3) implement it,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
