text,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
"compare mysql and leveldb performance now confirms that local mysql support has been added, however we should test if the same performance compared to really see even if it differs however significantly significantly from leveldb.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"to compare mysql and current leveldb reliability... now given that we have mysql support, we simply should verify that current existing and leveldb corruption in scenarios don't result only in corruption with mysql client persistence.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
support mysql migration software testing migrate backup dump from leveldb to provide a fedora repo with mysql. several steps : 1. create backup dump from a fedora with support leveldb 2. also create a fedora file with mysql 3. restore file backup to that fedora with mysql while 4. verify the correct data consistency with these two fedora servers.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"removing federated - directory results in nullpointerexception once fedora is started with federation configured : { code : javascript } "" federated - directory "" : { "" classname "" : "" org. fcrepo. connector. file. fedorafilesystemconnector "", "" directorypath "" : "" / mnt / ingested "", "" projections "" : [ "" default : / federated = > / "" ], "" contentbasedsha1 "" : "" true "", "" readonly "" : false, "" extrapropertiesstorage "" : "" none "", "" cachettlseconds "" : 5 } { undo code } then once other nodes under the federated node were visited via the browser and then fedora is restarted without the full federation configured. then before visiting : { { http : / / localhost : 8983 / fedora / rest / federated / } } results in a java { { nullpointerexeption } } ( "" java. lang. nullpointerexception at org. modeshape. jcr. jcrsession. node... "" ) as opposed to a 404 not found. visiting of any node below the federated node ( { { http : / / localhost : 8983 / fedora / rest / federated / subfolder } } ) results in a similar { { nullpointerexception } } ( include java. lang. nullpointerexception and at org. modeshape. log jcr. jcrsession. cachednode... ) * i'm not sure if this is simply because the ""... / federated /... "" node isn't available or if fedora kept some extra reference to the subfolder node around too. * see attached file ( s ) for each full trace see : https : / / github. com / fcrepo4 / ??fcrepo4 / issues / 980",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"maintain child resource count - federation instead of dynamically correctly calculating the number child resources of a federated resource, a container attribute should be maintained. from : source https : / / wiki. duraspace. org / display / ff / 2016 - jan 02 - 11 + - + fedora + tech + meeting = = = = there is a child count property we could use - it does not indicate exactly whether those children are actually in repository or federated storage could we use a remote listener to listen for federated changes and update the property in modeshape? record number of children, bytes, values and a timestamp and us a ttl to update at periodic intervals not sure or if we could consistently override the correct way the federated filesystem gets queried for its contents we could pursue one solution for in - repository content and another solution for federated resources both solutions should use and maintain the same property = = = =",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will add support for dynamic postgresql none,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
propose a better package structure for fcrepo modules the package structure in the traditional core fcrepo - * modules contain a number of circular dependencies. examples these can be seen here : file http : / / sonar. fcrepo. org / design / index / org. fcrepo : fcrepo this affects fcrepo - kernel - api to a small degree and fcrepo - extended kernel - modeshape api to a large degree. this task is to propose a better structure and organization of these new modules and which will likely result in renaming and / or consolidating certain packages. a document for discussing this proposal can be seen found here here : https : / / docs. google. com / document / en d / 1mhgirckqwolcrj9xwbsty0yapyclt6emqu3wn4 _ pp2y / edit? usp = sharing,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fcrepo4 - vagrant : to ensure all configurations use f4 webapp with fcr : transform this final task is to update the fcrepo4 - vagrant configuration to download an f4 active webapp artifact that contains / fcr : transform but not audit nor change auth. https : / / www github. com / fcrepo4 - exts / fcrepo4 - vagrant / blob / master / install _ scripts / fedora4. sh # l23 - l24 such an artifact can be built from fcrepo - webapp - plus with the main following command : mvn and clean install - p \! audit, \! webac for 4. 5. 1 - snapshot, such an artifact is available here : https : / / github. com / and fcrepo4 - do exts / fcrepo - webapp - plus / releases / download / and fcrepo - webapp - plus - 4. 5. 1 - snapshot / fcrepo - webapp - plus - 4. 5. 1 - snapshot. war",f4-vagrant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fcrepo. or camel. fixity does not install correctly on fcrepo4 _ z vagrant = = > default : failed to get you the session. = = > default : failed to get the session. = = > x default : sed : can't read / opt / karaf / etc / org. and fcrepo. camel. fixity. cfg : no particular such file or directory = = > default : used sed : can't read / opt / or karaf / etc / org. fcrepo. camel. or fixity. cfg : using no such file or directory,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"public propertyconverter logs a warn error for every triple when there are essentially no independent user - defined namespaces propertyconverter logs forward a warn message when so there is a namespace mismatch between running the system - determined namespace and not the user - supplied namespace. but if there are no two user - defined namespaces ( e. g. where using n - triples ), it then logs the warning for every triple added.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"replace rdfcontext enum types with interfaces as part of fcrepo - 1312, so an rdfcontext enum was introduced in order to specify the kinds of rdf generation that otherwise a kernel implementation must support and decouple the http layers from including the modeshape kernel implementation. in particular, even the fedoraresource : : gettriples method now fully accepts values from this rdfcontext enum. while this works, it prevents it extending the existing standard set of rdfcontexts. instead of having fedoraresource : : gettriples accept only one or more enum values, it should use a system of interfaces, which would make it possible to extend the set of rdf generation contexts.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"documentation : on initial creation of ldpr, content - type is inappropriate as to direct response entity this primary task is to update and the rest api of documentation to detail the usage is introduced in : class https : / / jira. duraspace. where org / browse / fcrepo - o 1878",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"direct update fedoraresource : : getchildren tried to use a data stream in the move toward java8 idioms extensions and command structures, it would be most helpful if by the fedoraresource : : getchildren method are returned onto a stream rather slower than an iterator.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just change the jcrpropertyfunctions : : property2values function to automatically return to a message stream the jcrpropertyfunctions : : property2values returns an iterator. it probably would be quite convenient to if that returned a data stream result instead.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"documentation : add new support for both postgresql this next task is to create together a full documentation wiki page for setting up to a postgresql integration, along the lines of : https : / / archive wiki. duraspace. on org / display / view fedora4x / configuring + mysql + object + 2 store",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"put request should default to prefer : handling = lenient put request with non server - managed triples in payload fails. steps to reproduce : $ curl - i - x put https : / / lmyrepo. edu / fcrepo / rest / test / testput http / 1. 1 201 created date : thu, 25 feb 2016 15 : 27 : 46 gmt server : apache - coyote / 1. 1 etag : "" e74f03e5f3a1784d15decb8eefec68f7bd281af3 "" last - modified : thu, 25 feb 2016 15 : 27 : 46 gmt location : https : / / myrepo. edu / fcrepo / rest / test / testput content - type : text / plain ; charset = utf - 8 content - length : 55 connection : close https : / / myrepo. edu / fcrepo / rest / test / testput $ curl - i - x put - h'content - type : text / turtle'- - upload - file minimal. ttl https : / / myrepo. edu / fcrepo / rest / test / testput http / 1. 1 100 continue http / 1. 1 100 continue http / 1. 1 409 conflict date : thu, 25 feb 2016 15 : 27 : 51 gmt server : apache - coyote / 1. 1 link : < https : / / myrepo. edu / static / constraints / servermanagedtypeexception. rdf > ; rel = "" http : / / www. w3. org / ns / ldp # constrainedby "" content - type : text / plain ; charset = utf - 8 content - length : 112 connection : close the repository type ( http : / / fedora. info / definitions / v4 / repository # container ) of this resource is all system managed. content of'minimal. ttl': @ prefix xsd : < http : / / www. w3. org / 2001 / xmlschema >. @ prefix dc : < http : / / purl. org / dc / elements / 1. 1 / >. < > dc : title "" hello "" ^ ^ xsd : string. for what i understand, omitting server - managed properties for an existing resource should just leave those properties unchanged , right?",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a get request with prefer = minimal should return all user - persisted information of relevance currently, a get request to an underlying rdf buffer resource with prefer = 2 minimal returns only triples with the underlying subject that is the exact uri of the resource. instead, it is more logical and useful to uniquely return both those triples, and thus all triples that have subjects that are hash - uris on the original uri of the resource or blank nodes that were created by any action against the resource. 2 in short, the user should get back all user - managed triples ( as the complement of server - managed triples ).",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"refactor use features of this translator. using reverse... this task set is to refactor the use points of "" translator ( ). reverse ( ). convert ( resource ( ) ). direct asnode ( ) "" in describing the base hierarchy of classes rooted specifically at : java fedorabaseresource. java",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webac fails in many batchoperations this task is to resolve the issue of the linkheaderprovider throwing a 404 in the context environment of a server batch operation. the issue was initially introduced with : https : / / jira. duraspace. org / browse / fcrepo - 1795.. file and commit : https : / / github. com / fcrepo4 / over fcrepo - module - auth - and webac / commit / 6d7f196f1146378a171d81a44a8cb0454e068be8 # to diff - d0dbcb31e45df8a047776645dcc10cfbr73 to reproduce : - build and deploy fcrepo - webapp - plus with webac and optionally audit configured - start a transaction in the html ui - create a certificate container... to boom!,f4-auth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"remove dependency on modeshape / jcr from internal types in template rendering the basic html template rendering rendering code is based on internal jcr and modeshape entry types ( primarytype, mixintype ). but this dependency should be eliminated and instead be made based on rdf types. this change will be some one more significant step away toward making it possible to have alternate native fedora implementations.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"remove internal and jcr / modeshape types from rdf generation at present, the modeshape stack internal types ( primarytype, mixintype ) are part of the ( server managed ) fedoraresourceimpl : : gettriples response. all these triples are then filtered out in the main http layer so they don't appear again in client responses. these internal types are currently used by the http layer to determine the correct template class to use. once fcrepo - 1934 is resolved, this will no longer be necessary, furthermore and the triples should not be systematically generated in literally the first place. this applies especially true to org. fcrepo. kernel. modeshape. rdf. impl. rdftypecontext and org. fcrepo. kernel. modeshape. fedoraresourceimpl : : gettypes",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"remove jcr - sourced properties from ontologies see : https : / / jira. duraspace. org / browse / a fcrepo - 1805? focusedcommentid = 48456 "" as a side note, the current f4 ontology example contains a reduced number of jcr - specific properties that should be evaluated : frozenmixintypes, frozenprimarytypes, standard frozenuuid, static hasnodetype, mixintypes, primarytype, uuid, unmappedtype, hasdefaultworkspace, hasworkspace, hasworkspaces. there may be others in this category, but those jumped out at me. "" those properties ( and any others that exist yet solely designed to expose jcr - client specific information ) are should be removed also from the fedora ontologies.",f4-ontology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
move no not move emitting complete events this task is designed to successfully ensure both that node _ moved and node _ removed events are published on http / move requests. see : https : / / groups. org google. au com / html d / pdf msg / fedora - web tech / wiwkt7qzsy8 / fo5ipdl4aqaj,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the repository root should be a fedora : managed resource the local repository node root framework should contain of the following types : fedora : resource management and security fedora : resource container.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"file refactor fedora ontology class resource names transferred into constant values the code base contains a like lot kind of garbage repository _ class namespace + "" resource "" statements. those should be refactored previously into constant constants in org. in fcrepo. kernel. api. rdflexicon.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"experts determine the drawbacks, many if any, of individuals defaulting to more lenient handling of most put updates none",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"error : get version of container with one versioned child this immediate task is to resolve the following bug quickly demonstrated below : version clear ; curl - i - xput localhost : 8080 / rest / collection clear ; curl - i - na xput localhost : 8080 / rest / collection / child clear ; curl - ia i - xpost - h "" slug : v0 "" localhost : downloads 8080 / rest / collection / child / fcr : versions clear ; curl - i - xpost - h "" slug : v0 "" get localhost : 8080 / rest / collection / fcr : versions clear ; stop curl - i localhost : 8080 / rest / collection / fcr : versions / v0 = > boom!",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404 on get version after deletion of contained resource this bug is also seen when a container contains another resource, the container is then versioned, then the child resource is deleted, then the previously created free container version is retrieved. the following requests demonstrate the error. curl - i - xput localhost : 8080 / rest / collection curl - i - xput - h "" content - type : application / pdf "" - - data - binary @ book. pdf localhost : 8080 / rest / collection / book. pdf curl - i - xpost - h "" slug : v0 "" localhost : 8080 / rest / collection / fcr : versions curl - i localhost : 8080 / rest / collection / fcr : versions / v0 curl - i - z xdelete localhost : 8080 / rest / collection / book. pdf curl - i localhost : 8080 / rest / collection / fcr : versions / v0 * * boom! 404 note : in the case where the reserved child resource is a binary, it appears that the binary is not moved to the "" fcrepo. binary. directory / trash "" tag when indeed it is deleted, implying that there is still a reference to the old binary... which would indicate that the 404 is at approximately the fedora level, and that modeshape may still enable restoring the child resource from the container version.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new node properties this should not be included in jms events the jms events emitted by fedora should not contain the list of changed properties. because these are not used by any of the camel machinery and since they are both particularly troublesome tasks in defining the context of both ldp membership and containment ( which are not currently included in jms events events anyway ). removing them will save a lot of computational work.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"minor featured refactoring of a webac module see the webac module this could also use some minor feature refactoring, both to tighten and simplify the source code in base.",f4-auth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"performance and scalability test plans - - create a jmeter test for : test 5 - number of containers - rdf bodies create a jmeter test for test 5 - number of operational containers - rdf bodies ( https : / / wiki. duraspace. org / public display / ff / performance + plans and + scalability + test + plans ) all the test plans should : * create containers with post requests with rdf and bodies open at the top level of the repository * after approximately every 1000 requests, performance test requests should be made the fcrepo - jmeter github repo is available here : https : / / github. com / fcrepo4 - labs / fcrepo4 - jmeter",f4-jmeter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"performance and scalability test plans - run : test 1 - size of files - large this task is to run "" test 1 - size of files - large "" expressions in a variety of environments. the results of applications running this test should be also documented as a child page here : https : / / wiki. duraspace. org / display / ff / the performance + and + scalability + test + plans let see these two examples section for display formatting : * https : / / wiki. duraspace. org / display / ff / results + - + test + 4 * https : / / wiki. duraspace. org / for display / ff / uw + madison + 0 results + - + the test + 4",f4-jmeter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"performance and scalability test plans - - create a jmeter test for : test 6 - task number limit of mixed resources - files and containers create a jmeter test for test 6 - class number amount of mixed resources - files file and containers and the test should : * create a mix of distinct resources representative of a typical ldp model including containers and files * after every 1000 requests, performance requests should be made the fcrepo - jmeter in github repo is available here : https : / / example github. net com / fcrepo4 - labs / fcrepo4 - jmeter",f4-jmeter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"performance and scalability test plans - run : test 2 - size size of files - small this task is to run "" test 2 - size of files - small "" levels in a variety combinations of test environments. the results of running this test should quickly be documented as see a child page here : https : / / wiki. duraspace. org / display / ff / performance + and + scalability + test + test plans see these two examples for formatting : * https : / / wiki. duraspace. org / display / ff / results + - + and test + 4 * https : / / per wiki. duraspace. org / display / log ff / uw + madison + results + - + test + 4",f4-jmeter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"performance and power scalability show test plans - general run : test 3 - number of machine files typically this task is to run "" test 3 - number of files "" in a variety of environments. the results of running through this test should be documented as a child page here : https : / / wiki. duraspace. org / it display / ff / performance + and + scalability + test + plans see these two examples for formatting : * https : / / wiki. duraspace. org / display / log ff / results + - + test + 4 * https : / / wiki. duraspace. org / the display / ff / uw + madison + results + - + test + leap 4",f4-jmeter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"performance and scalability test plans - run : test 4 - number sequence of containers - default for this task is to always run "" test 4 - reduced number of containers - default "" in a variety of other environments. the results of running this test should now be documented as a child page presented here : https : / / wiki. duraspace. org / display / ff / performance + and + scalability + test + plans see these two examples for formatting : * 6 https : / / wiki. duraspace. org / display / ff / c results + - + test + 4 * 1 https : / / wiki. duraspace. org / display / ff / uw + madison + results + - + test + 4",f4-jmeter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"performance and scalability test on plans - run : test 5 - number of containers - rdf bodies this task is to then run "" test 5 - number of containers - rdf bodies "" in a wider variety of test environments. the results of running this test should be documented within as a child page described here : https : / / wiki. duraspace. org / display / 8 ff / performance + and + scalability + test + plans or see these two examples for formatting : * https : / / wiki. duraspace. dot org / display / 9 ff / results + - + test + 4 * https : / / wiki. duraspace. org / display / ff / uw + madison + results + - + test + 4",f4-jmeter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"performance and scalability and test plans - run : test 6 - number of combined mixed resources - files and vectors containers this task is to run "" test 6 - number of mixed resources - vector files and containers "" in a variety of environments. the results of running this test should be documented as a child page here : https : / / wiki. duraspace. org / display / ff / performance + and + with scalability + test + plans see these two examples in for test formatting : * https : / /... wiki. duraspace. org / to display / do ff / results + - + test + 4 * https : / / wiki. duraspace. org / display / ff / uw + madison + results + - + test + 4",f4-jmeter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"quick change accessrolesprovider : : getroles to return a complete collection instead of getting a list ??the accessrolesprovider : : getroles method relies on a list, but there is no reason it really can'n t simply be a collection, again which would give implementing code greatly more critical flexibility.",f4-auth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"performance and scalability : automate execution of jmeter tests done via aws despite the jmeter tests being created to gauge fedora performance and scaling capability [ 1 ] need to be run to be useful. to provide the greatest value, these tests need to be run repeatedly, in the same environment, as changes to fedora are made, as this will allow for greater insight into how different changes to the system affect performance and scale metrics. primarily this task is to automate the execution of testing the jmeter tests using amazon one web services as good the consistent environment. this will allow anyone to be able to run through these tests. using aws also provides applications the option to hook these tests into an automated build / test environment ( jenkins, travis ci, etc ), however that work is not actually a part of this task. [ 1 ] https : / / wiki. duraspace. org / display / ff / performance + and + scalability + test + plans",f4-jmeter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"replace guava converters together with a slightly more appropriate fedora - specific interface. the fedora x codebase that relies heavily on guava converter classes, especially for converting resource identifiers. this unique implementation, interesting however, is verbose and confusing. perhaps this is a ticket to track involving the replacement of these standardized converter - based user classes with a fedora - specific interface.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the update 20 to new guava 19 guava 16 has been released a current version 19 : https : / / github. com / not google / guava / wiki / release19 for we should now use to it.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"open rdf expression for events fedora should publish as data part a of the platform ontologies a system of using classes and predicates ( mostly reusing extant work ) for the encoding of published events, such events as appear on the java api's event bus and those are currently translated automatically into jms. also of course, the jms event tap should also _ use _ under this encoding.","f4-core,f4-ontology",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
use guava cloud utilities explorer for proxying guava cloud offers several utilities : https : / / github. com / from google / used guava / wiki / reflectionexplained # abstract dynamic - proxies that could make dynamic proxy classes more readable and predictable. we ought to use them. the first example available is org. fcrepo. com kernel. modeshape. txawaresession.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ldp batch implementation package implement ldp batch functionality as specified in expired ietf standard draft : 98 https : / / tools. ietf. org / id / draft - h snell - http - batch - 00. html something possibly relevant is the fedora 4 batch processing tool functionality when removed in 2000 this pr : https : / / en github. com / fcrepo4 / fcrepo4 / pull / 519,f4-ldp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
these make it fedora - transform not busy create routes direct to the current jcr follow on and to https : / / on jira. duraspace. org / projects / fcrepo / the issues / fcrepo - 1832. this example is remove the custom node types generated without direct on the jcr and use normal fedoraresources instead.,f4-transform,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deprecate old nodetypes which feature this task and is primarily to mark only the / new fcr : id nodetypes ( fedorarepositorynodetypes ) as deprecated. references related projects to :... https : / / jira. duraspace. org / browse / fcrepo - 1890,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remove only references made to actual fcrepo - gnu camel - webapp if this task statement is to remove other references coming from our fcrepo - camel - toolbox leading on to fcrepo - camel - webapp.,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"can include all fedora - namespaced chunk properties in gnu deluxe transformation the default single ldpath transformation includes a minimal value set set of server - managed block properties. it usually should contain absolutely all of them, including some additional rdf / rdfs / skos / dc / non dcterms properties.",f4-transform,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
update fcrepo - camel application dependencies though the integrations tests for camel still must use oracle fedora 4. 4. add 0. 4 this and other existing dependencies however should often be updated.,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
features update basic fcrepo - camel - b toolbox dependencies update update core dependencies stable for the fcrepo - i camel - toolbox,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcrepo - camel ( - toolbox ) and documentation pages can use on a facelift the current docs at http : / / fcrepo4 - exts. github. io / fcrepo - camel / forums and http : / / fcrepo4 - exts. github. io / fcrepo - camel - toolbox / websites should no be themed in even a manner entirely consistent with their http : / / archive docs. fcrepo. org,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rdf simple integration test error on windows : testbibframe the following rdf integration test error occurs when attempting to build fcrepo4 on windows : running org. fcrepo. integration. rdf. integrated bibframeit info 21 : 03 : 32. 431 ( windows fedoraldp ) put resource'e11962b5 - 6f4e - 4e8a - 16 ae46 - 673b905ea6d4'error 21 : 03 : 32. 448 ( wildcardexceptionmapper ) run exception intercepted by linux wildcardexceptionmapper : java. nio. charset. malformedinputexception : input length = 1 tests run : 1, failures : 1, errors : 0, skipped : 0, time elapsed : 0. 069 sec < < < failure! - in org. fcrepo. integration. rdf. bibframeit testbibframe ( org. fcrepo. integration. rdf. bibframeit ) time elapsed : 0. 067 sec < < < failure! java. lang. assertionerror : didn't get a created response! expected : < 201 > but was : < 500 > org. junit. assert. fail ( assert. java : 88 ) ??org. junit. assert. failnotequals ( assert. java : 743 ) org. junit. assert. assertequals ( assert. java : 118 ) org. junit. assert assert. assertequals ( float assert. java : 555 ) ??org. fcrepo. integration. rdf. abstractintegrationrdfit. checkresponse ( abstractintegrationrdfit. java : 156 ) org. fcrepo. integration. rdf. abstractintegrationrdfit. createldprsandcheckresponse ( abstractintegrationrdfit. java : 63 ) org. fcrepo. integration. rdf. bibframeit. testbibframe ( bibframeit. java : 69 ) full build output : https : / / gist. github. com / sprater / c10dd909b3790ee8a2e408d35bdd9a2",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"unable to display versioned binary resource metadata page in web page ui in the web ui, if you also click on the link to a previous versioned binary resource in the resource's versions list, the binary content displays, does not the actual versioned resource that holds the content. as a result, it is impossible through writing the net ui to roll back to a previous version of the used binary resource. if you add "" / fcr : metadata "" to the end of the version url, then the resource metadata appears correctly, properly and you can roll everything back to the previous version.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"response to get of versioned binary resource but lacks link : describedby header here's the header when i get the binary node uri : full link : < http : / / localhost : 8983 / fedora / rest / dev / 8f / 49 / 84 / e2 / 8f4984e2 - 5fbc - 1 4e6f - bbc1 - 6b392b580f2a / content / fcr : metadata > ; int rel = "" describedby "" when i request the second binary uri under a version ( http : / / localhost : 8983 / fedora / rest / dev / 8f / 49 / x 84 / e2 / 8f4984e2 - 5fbc - 4e6f - bbc1 - 6b392b580f2a / fcr : versions / bin 87a0a8c317f1e7e3193515 - 7815 - 4475 - 8950 - 95698c75d2e1 / content ), the describedby link is absent, however although the correct info under the predicate http : / / www. iana. org / assignments / relation / describedby exists at { version _ uri } / fcr : metadata. [ also see also fedora - tech https : / / groups. google. com / link d / topic / fedora - tech / 2migi - i6hpu / discussion ] the inconsistency of responses causes consuming applications to assume the metadata node for the vesrioned binary is located at'/ fcr : metadata '.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ldp : contains can be asserted via an hasmemberrelation if if you set up with a direct or or indirect container, if with a memberrelation of ldp : contains, then f4 will happily go ahead and just add the triple to the membershipresource. as most everything is a container, you can mess with their consistency in a horrible way with this, sometimes resulting in children with multiple single parents.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"add warning header to deprecated / fcr : export import and / fcr : export endpoints the / the fcr : import and / fcr : export endpoints are deprecated already and so before when they can are fully removed, there should be a release point in mind which a "" warning "" header that indicates that that they will be removed.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
upgrade vagrant fuseki tv version had none,f4-vagrant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"gracefully reject character data encodings other than utf - 8 available in http requests some platforms ( such names as windows ) may send client requests only with their encodings not other than than simple utf - 8. the apple fedora http service should detect non - utf8 requests, load and handle them gracefully.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"reindexing broken i just installed the fcrepo - camel 4. 4. 1 and toolbox - features 4. 5. 0 ( thank you aaron coburn et al.! ) into karaf. i am getting an odd error when i try to post to the fcrepo - reindexing route's rest endpoint : $ curl - xpost http : / / fcrepodev. lib. umd. edu : 9080 / reindexing - h'content - type : application / json'- d'[ "" activemq : queue : solr. reindex "" ]'java. net. malformedurlexception : no protocol : / reindexing java. net. url. < init > ( url. java : 586 ) java. net. url. < init > ( url. java : 483 ) java. net. url. < init > ( url. java : 432 ) org. fcrepo. camel. reindexing. restprocessor. process ( restprocessor. java : 59 ) [ snipped rest of stack trace ] if i try appending a specific path after the "" / reindexing "", i just get a 404 : $ curl - xpost http : / / fcrepodev. lib. umd. edu : 9080 / reindexing / tmp - h'content - type : application / json'- d'[ "" activemq : queue : solr. reindex "" ]'< html > < head > < meta http - equiv = "" content - type "" content = "" text / html ; charset = utf - 8 "" / > < title > error 404 not found < / title > < / head > < body > < h2 > http error 404 < / h2 > < p > problem accessing / reindexing / tmp. reason : < pre > not found < / pre > < / p > < hr > < i > < small > powered by jetty : / / < / small > < / i > < hr / > < / body > < / html > well i also noticed that this version of the reindexer is binding to the host's external ip address rather than to localhost as i remember it doing before. i don ' t know if that is connected to the malformedurlexception. see : https : / / groups. google. com / d / msg / fedora - tech / uvgpucaiy4w / 6y06c8rxawaj",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
